Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
BehaviorSpace results (NetLogo 6.3.0);;;;;;;;;;;;;;;;;;;;
TP.nlogo;;;;;;;;;;;;;;;;;;;;
experiment8;;;;;;;;;;;;;;;;;;;;
10/22/2023 20:27:52:745 +0100;;;;;;;;;;;;;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;;;;;;;;;;;;;
0;32;0;32;;;;;;;;;;;;;;;;;
[run number];energia_castanha;Numero_Hipopotamos;Numero_Catos;Modelo;descanso_duracao;energia_animais;Energia_perdida_combate;MostraEnergia;Numero_Oasis;Celula_Azul;energia_vermelho;Grande_Porte;Pequeno_Porte;Numero_Leoes;Numero_Hienas;[step];count hienas;tickhienas;count leoes;tickleoes
6;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
12;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;29;0
10;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;23;0
1;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
3;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;29;0
8;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;12;0
9;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
2;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;12;0
13;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
14;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;5;0
15;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;41;0
16;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
21;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;20;0
22;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
18;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;35;0
19;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;31;0
20;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;23;0
17;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;18;0
23;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;22;0
25;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;13;0
7;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;28;0
24;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
26;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;29;0
28;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;20;0
30;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
27;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
29;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;28;0
4;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;19;0
31;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;18;0
11;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;31;0
5;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;29;0
32;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;20;0
34;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
37;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;31;0
41;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;23;0
44;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;13;0
38;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;20;0
36;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;33;0
35;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
39;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;29;0
45;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
46;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;21;0
47;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
48;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;28;0
49;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;31;0
50;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;35;0
51;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
53;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;34;0
52;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
55;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
33;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;19;0
54;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
56;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;23;0
58;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;26;0
59;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
42;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;33;0
57;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;11;0
43;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
60;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;17;0
62;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;28;0
61;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;23;0
40;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;34;0
66;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;19;0
71;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;16;0
65;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;16;0
63;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
72;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;25;0
64;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;22;0
67;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;22;0
75;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;16;0
69;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
73;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;29;0
76;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;21;0
68;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;14;0
70;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;12;0
77;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;33;0
79;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;12;0
81;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;26;0
74;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;21;0
80;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;32;0
82;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;28;0
83;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;24;0
84;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;19;0
85;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
78;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;19;0
89;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;26;0
88;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;21;0
93;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;26;0
90;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;30;0
92;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;31;0
96;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;27;0
87;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;32;0
86;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;33;0
94;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;1;0;29;0
95;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;32;0
91;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;18;0
98;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;26;0
97;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;21;0
100;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;20;0
99;15;3;13;Modelo_Melhorado;5;300;0.5;true;3;3;7;5;20;120;25;1000;0;1000;39;0
;;;;;;;;;;;;;;;;;0,1;900;24,69;0
